ancho_m,continuidad,edge_density,color_uniformity,borde_definido,area_frac,pano_id,yaw,lat,lon,capture_date,crop_path,clip_prob_severo,clip_prob_moderado,clip_prob_leve,clip_prob_bueno,clip_expected_cat,score_B,ancho_score,cont_score,edge_score,color_score,borde_score,score_A,score_final,categoria,cluster,categoria_cluster
99.99433575277547,0.5298762618039726,0.20737570524215698,0.5212593078613281,0.3501702547073364,0.0468597412109375,3y4ZZhjM8L8AFeFmUtsaQg,0,32.53087805403595,-117.0396783381397,2017-05,crops/a.jpg,0.24996303021907806,0.08101470023393631,0.07400175929069519,0.5950205326080322,3.0140798166394234,0.6713599388798078,1.0,0.5298762618039726,0.5798344008536571,0.5212593078613281,0.45891434292902544,0.6248845609800926,0.6481222499299502,3,0,3
5.092089342211181,1.0,0.14836154878139496,0.5552076697349548,0.3365098536014557,0.09247970581054688,3y4ZZhjM8L8AFeFmUtsaQg,90,32.53087805403595,-117.0396783381397,2017-05,crops/b.jpg,0.23965519666671753,0.06356022506952286,0.055968377739191055,0.6408162117004395,3.0979456156492233,0.6993152052164078,1.0,1.0,0.6994034621306163,0.5552076697349548,0.44101175436423823,0.7965233956607853,0.7479193004385966,3,0,3
5.370378053300106,0.999326485940394,0.15256927907466888,0.525241494178772,0.30855700373649597,0.04531097412109375,3y4ZZhjM8L8AFeFmUtsaQg,-90,32.53087805403595,-117.0396783381397,2017-05,crops/c.jpg,0.47926023602485657,0.03255831450223923,0.0384267121553421,0.4497547447681427,2.4586759731173515,0.48622532437245053,1.0,0.999326485940394,0.6908781456396841,0.525241494178772,0.40437824950103113,0.7856983690350711,0.6359618467037608,3,0,3
0.5107990967168994,0.8317606052877667,0.1863289326429367,0.6064468026161194,0.33024322986602783,0.08974456787109375,6O5KzxWfOYZSAkV91QrVkA,0,32.53235511295035,-117.0358102312383,2017-05,crops/d.jpg,0.5977537035942078,0.03584343194961548,0.09718737751245499,0.26921549439430237,2.0378646701574326,0.34595489005247754,0.3405327311445996,0.8317606052877667,0.6224774376014859,0.6064468026161194,0.4327990536129112,0.59881862551917,0.47238675778582373,2,1,2
0.03466558224193525,0.38666666666666666,0.2232898771762848,0.5399530529975891,0.19467218220233917,0.0080108642578125,6O5KzxWfOYZSAkV91QrVkA,90,32.53235511295035,-117.0358102312383,2017-05,crops/e.jpg,0.4195308983325958,0.3115406036376953,0.15525798499584198,0.11367043852806091,1.963067889213562,0.321022629737854,0.023110388161290168,0.38666666666666666,0.5475905679619852,0.5399530529975891,0.2551269143537402,0.3497840620755743,0.33540334590671417,1,1,2
47.42186248403339,0.5388682570655253,0.15823037922382355,0.5620681643486023,0.32396480441093445,0.060604095458984375,QGqmWqNqraW1-vzX9PsNpA,0,32.53090882555122,-117.0396828281698,2017-05,crops/f.jpg,0.30481308698654175,0.08089801669120789,0.057911671698093414,0.5563771724700928,2.865852877497673,0.621950959165891,1.0,0.5388682570655253,0.6794081446903468,0.5620681643486023,0.4245708861611637,0.651404962651279,0.6366779609085851,3,0,3
2.2475980707763195,1.0,0.15974067151546478,0.5890663862228394,0.32490915060043335,0.06642532348632812,QGqmWqNqraW1-vzX9PsNpA,90,32.53090882555122,-117.0396828281698,2017-05,crops/g.jpg,0.1828715205192566,0.0568656288087368,0.06899836659431458,0.6912644505500793,3.268655713647604,0.756218571215868,1.0,1.0,0.676348129222949,0.5890663862228394,0.4258084955960759,0.7918649452674326,0.7740417582416503,4,0,3
3.8519399155093743,0.9961298645452591,0.1613244116306305,0.5952449440956116,0.3845093548297882,0.03548431396484375,QGqmWqNqraW1-vzX9PsNpA,-90,32.53090882555122,-117.0396828281698,2017-05,crops/h.jpg,0.37068256735801697,0.027903400361537933,0.05484142526984215,0.5465725660324097,2.7773039489984512,0.5924346496661504,1.0,0.9961298645452591,0.673139300524314,0.5952449440956116,0.5039173246432768,0.802235877600709,0.6973352636334298,3,0,3
15.502341641965607,0.604423255197987,0.22696635127067566,0.5879526138305664,0.3209095001220703,0.028804779052734375,VH-cQAGa0eBiy1UbWGtGSw,0,32.53102087852697,-117.0396966574619,2017-05,crops/i.jpg,0.4326768219470978,0.05711037293076515,0.06904835253953934,0.44116437435150146,2.518700201064348,0.5062334003547827,1.0,0.604423255197987,0.5401416339665013,0.5879526138305664,0.4205667683318404,0.6382426616838541,0.5722380310193185,3,2,3
0.202616821360865,0.5192118226600986,0.18360210955142975,0.5968014001846313,0.28138405084609985,0.003871917724609375,XTswERU6MEl0XJcXLPTOBw,0,32.53244634462884,-117.0358152601649,2017-05,crops/j.jpg,0.19432058930397034,0.07148668169975281,0.3122106194496155,0.4219821095466614,2.961854249238968,0.6539514164129893,0.13507788090724335,0.5192118226600986,0.6280022759940606,0.5968014001846313,0.3687668357572805,0.4547748573600486,0.554363136886519,3,3,2
0.4952348684356437,0.45450242574843214,0.18013262748718262,0.5790074467658997,0.2535679340362549,0.032238006591796875,XTswERU6MEl0XJcXLPTOBw,180,32.53244634462884,-117.0358152601649,2017-05,crops/k.jpg,0.7275897264480591,0.03502797335386276,0.040568187832832336,0.19681406021118164,1.7066065296530724,0.23553550988435745,0.33015657895709577,0.45450242574843214,0.6350318217576283,0.5790074467658997,0.3323125258979354,0.4688876225166361,0.35221156620049676,2,3,2
0.6569303668924994,0.8950722835380072,0.15274013578891754,0.6698943972587585,0.35167714953422546,0.07361984252929688,YB434DJ_zQMV4fM7lPMRPQ,0,32.5301812201255,-117.037898572428,2017-05,crops/l.jpg,0.5144383907318115,0.045442067086696625,0.12949411571025848,0.31062546372413635,2.2363066896796227,0.41210222989320755,0.43795357792833295,0.8950722835380072,0.6905319714645239,0.6698943972587585,0.4608891984173161,0.664868213001673,0.5384852214474403,2,4,3
0.9373986384125533,0.9980817187799731,0.14182345569133759,0.7022411823272705,0.32088297605514526,0.03977203369140625,YB434DJ_zQMV4fM7lPMRPQ,180,32.5301812201255,-117.037898572428,2017-05,crops/m.jpg,0.2750573754310608,0.03537352755665779,0.06176005303859711,0.6278090476989746,3.042320776730776,0.6807735922435919,0.6249324256083689,0.9980817187799731,0.7126503455938971,0.7022411823272705,0.42053200731321855,0.7358775064838498,0.7083255493637208,3,4,3
6.264891303637893,0.9797026172660799,0.1325538158416748,0.6693804860115051,0.3040030300617218,0.3584022521972656,YB434DJ_zQMV4fM7lPMRPQ,90,32.5301812201255,-117.037898572428,2017-05,crops/n.jpg,0.42202886939048767,0.07324159145355225,0.19679881632328033,0.30793070793151855,2.3906313478946686,0.4635437826315562,1.0,0.9797026172660799,0.7314316381120171,0.6693804860115051,0.39841005600492235,0.803468251709717,0.6335060171706366,3,4,3
1.1773484727451096,0.9675191694051531,0.2208048701286316,0.4194883704185486,0.539021909236908,0.08009719848632812,ym7lPJCEXPPdjoMmYi9J3w,0,32.52867259006424,-117.0361646804667,2021-08,crops/o.jpg,0.2494644969701767,0.12559111416339874,0.06254224479198456,0.5624021291732788,2.9378819912672043,0.6459606637557348,1.0,0.9675191694051531,0.5526254609058855,0.4194883704185486,0.7064131860901373,0.7763229310033927,0.7111417973795637,3,163,4
1.015101175416339,0.9850237646847816,0.2066407948732376,0.5005084872245789,0.650644838809967,0.08507537841796875,ym7lPJCEXPPdjoMmYi9J3w,180,32.52867259006424,-117.0361646804667,2021-08,crops/p.jpg,0.059762343764305115,0.037241578102111816,0.028206966817378998,0.8747891187667847,3.718022868037224,0.9060076226790746,0.676734116944226,0.9850237646847816,0.5813234087155728,0.5005084872245789,0.8527002070241289,0.75414068474925,0.8300741537141623,4,163,4
2.0011002083294667,0.9175905032865692,0.2715941369533539,0.48596227169036865,0.41278761625289917,0.038883209228515625,1gAlXq8FFJ_k_3l4WsVELA,0,32.53083952518617,-117.037244907262,2021-10,crops/q.jpg,0.18176154792308807,0.09030188620090485,0.06478127092123032,0.6631552577018738,3.209330201148987,0.7364434003829956,1.0,0.9175905032865692,0.44972091526157354,0.48596227169036865,0.5409772964304529,0.717450201434969,0.7269468009089823,3,170,3
2.81254139749522,0.6907481072757603,0.2574467957019806,0.44249868392944336,0.3965546786785126,0.029727935791015625,1gAlXq8FFJ_k_3l4WsVELA,90,32.53083952518617,-117.037244907262,2021-10,crops/r.jpg,0.40136656165122986,0.0689835399389267,0.037030089646577835,0.4926198422908783,2.6209032461047173,0.5403010820349058,1.0,0.6907481072757603,0.478384958169926,0.44249868392944336,0.5197032796325851,0.6490260320630417,0.5946635570489738,3,170,3
1.3022930902907908,1.0,0.3094228208065033,0.4494286775588989,0.3773660659790039,0.031826019287109375,6T80AV-TRLUrpjyAQAdrjw,-90,32.53022632912647,-117.0331509897712,2022-11,crops/s.jpg,0.2030833214521408,0.0231997761875391,0.01314416341483593,0.7605727910995483,3.331206476315856,0.7770688254386187,0.8681953935271939,1.0,0.3730759119449315,0.4494286775588989,0.49455571364050976,0.686034281493638,0.7315515534661283,3,347,3
3.015483748899288,0.9301608283762943,0.12402373552322388,0.566305935382843,0.36109834909439087,0.017314910888671875,7Iy0HxffT2UPFpw7EUI2Mg,-90,32.53363158348974,-117.0335428016487,2022-11,crops/t.jpg,0.2689867913722992,0.060692161321640015,0.048077795654535294,0.6222432255744934,3.023577429354191,0.6745258097847303,1.0,0.9301608283762943,0.7487145030627749,0.566305935382843,0.4732361169451906,0.7938428853586448,0.7341843475716876,3,348,3
2.3423142222787288,0.9442975347607268,0.2519510090351105,0.4348345994949341,0.5805133581161499,0.044719696044921875,K20yW_5NxXve98XCEUp3aQ,90,32.53274276326102,-117.0368972847989,2022-07,crops/u.jpg,0.5174607634544373,0.061628952622413635,0.03629785776138306,0.38461238145828247,2.288061812520027,0.4293539375066757,1.0,0.9442975347607268,0.4895200161313662,0.4348345994949341,0.760789652233741,0.763271172245614,0.5963125548761449,3,283,3
0.5466425857902852,0.492098281231976,0.3255041837692261,0.4378899037837982,0.5486975908279419,0.033069610595703125,K20yW_5NxXve98XCEUp3aQ,-90,32.53274276326102,-117.0368972847989,2022-07,crops/v.jpg,0.34175533056259155,0.10407831519842148,0.051238980144262314,0.5029273629188538,2.7153383642435074,0.5717794547478358,0.3644283905268568,0.492098281231976,0.3404933319535476,0.4378899037837982,0.7190936151101605,0.45729152810825496,0.5145354914280453,2,283,3
1.2881502347419604,0.6560084328882643,0.25080007314682007,0.4450106918811798,0.3520418107509613,0.0217132568359375,fBKbxFzsE79JKNPBTyUdPQ,0,32.5340994230143,-117.0369618522801,2023-04,crops/w.jpg,0.024628600105643272,0.04081028699874878,0.028381211683154106,0.9061799049377441,3.8161124251782894,0.9387041417260965,0.8587668231613069,0.6560084328882643,0.4918519366739287,0.4450106918811798,0.4613671038373807,0.605225013430948,0.7719645775785222,4,399,3
4.400395181549853,0.9982583291196134,0.2421879768371582,0.5668361783027649,0.6116399765014648,0.06789779663085938,fBKbxFzsE79JKNPBTyUdPQ,90,32.5340994230143,-117.0369618522801,2023-04,crops/x.jpg,0.6393637657165527,0.06038957089185715,0.03201984614133835,0.2682267725467682,1.9291095808148384,0.30970319360494614,1.0,0.9982583291196134,0.5093009748899997,0.5668361783027649,0.8015825277903411,0.8037237394572117,0.5567134665310789,3,399,3
4.862556779084381,0.9421184642099171,0.3806324601173401,0.46160605549812317,0.8985605835914612,0.019771575927734375,fBKbxFzsE79JKNPBTyUdPQ,-90,32.5340994230143,-117.0369618522801,2023-04,crops/y.jpg,0.17781393229961395,0.12903675436973572,0.06619755178689957,0.6269517540931702,3.1422871202230453,0.7140957067410151,1.0,0.9421184642099171,0.2287974839048933,0.46160605549812317,1.0,0.7359955157890108,0.725045611265013,3,399,3
1.7977091987991525,0.8178267045454546,0.2687201201915741,0.36881697177886963,0.5557282567024231,0.021484375,g7F4y6mGwuXaOhs1u4JQpQ,180,32.53170252668439,-117.039036083244,2023-04,crops/z.jpg,0.09726924449205399,0.02769562415778637,0.023795878514647484,0.8512392640113831,3.6290051732212305,0.8763350577404102,1.0,0.8178267045454546,0.4555439839438946,0.36881697177886963,0.7283076284844193,0.7053618488001598,0.7908484532702851,4,400,4
